,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
18490,0,0,0,0,0,0
18491,12,30,37,65,68,0
18492,4,28,33,415,0,0
18493,0,0,0,0,0,0
18494,0,0,0,0,0,0
18495,0,0,0,0,0,0
18496,1,9,66,0,0,0
18497,0,0,0,0,0,0
18498,0,0,0,0,0,0
18499,2,20,510,581,260,0
18500,0,0,0,0,0,0
18501,0,0,0,0,0,0
18502,0,0,0,0,0,0
18503,0,0,0,0,0,0
18504,0,0,0,0,0,0
18505,1,1,0,0,0,0
18506,1,9,14,0,0,0
18507,1,9,73,0,0,0
18508,2,2,1,9,3,0
18509,4,48,511,0,0,0
18510,0,0,0,0,0,0
18511,8,34,41,23,0,0
18512,2,20,232,203,0,0
18513,0,0,0,0,0,0
18514,4,5,341,0,0,0
18515,4,14,13,25,0,0
18516,9,13,12,0,0,0
18517,8,34,227,0,0,0
18518,12,30,37,28,188,0
18519,0,0,0,0,0,0
18520,9,31,237,0,0,0
18521,2,2,1,9,3,0
18522,0,0,0,0,0,0
18523,5,39,51,0,0,0
18524,3,3,2,2,0,0
18525,0,0,0,0,0,0
18526,8,84,187,0,0,0
18527,4,28,175,244,114,0
18528,0,0,0,0,0,0
18529,0,0,0,0,0,0
18530,6,21,0,0,0,0
18531,1,29,34,0,0,0
18532,0,0,0,0,0,0
18533,0,0,0,0,0,0
18534,0,0,0,0,0,0
18535,0,0,0,0,0,0
18536,1,1,0,0,0,0
18537,3,3,2,5,31,0
18538,0,0,0,0,0,0
18539,0,0,0,0,0,0
18540,12,30,291,381,261,0
18541,5,40,182,0,0,0
18542,0,0,0,0,0,0
18543,3,12,67,84,43,0
18544,1,17,143,0,0,0
18545,6,21,0,0,0,0
18546,10,25,45,43,0,0
18547,4,38,144,258,0,0
18548,3,8,77,0,0,0
18549,0,0,0,0,0,0
18550,5,39,62,0,0,0
18551,8,36,44,0,0,0
18552,5,6,5,0,0,0
18553,3,8,77,0,0,0
18554,1,9,73,0,0,0
18555,0,0,0,0,0,0
18556,0,0,0,0,0,0
18557,0,0,0,0,0,0
18558,9,31,164,0,0,0
18559,0,0,0,0,0,0
18560,0,0,0,0,0,0
18561,2,2,47,74,19,0
18562,0,0,0,0,0,0
18563,0,0,0,0,0,0
18564,2,2,1,9,3,0
18565,4,5,79,204,0,0
18566,2,2,1,15,5,0
18567,11,27,512,0,0,0
18568,4,4,3,0,0,0
18569,11,77,350,0,0,0
18570,6,19,0,0,0,0
18571,1,1,0,0,0,0
18572,1,9,49,31,0,0
18573,0,0,0,0,0,0
18574,3,3,2,5,1,0
18575,4,48,511,0,0,0
18576,9,31,507,576,0,0
18577,4,14,38,284,0,0
18578,4,14,38,186,129,0
18579,5,39,51,0,0,0
18580,0,0,0,0,0,0
18581,0,0,0,0,0,0
18582,0,0,0,0,0,0
18583,0,0,0,0,0,0
18584,5,45,68,0,0,0
18585,0,0,0,0,0,0
18586,2,2,47,91,0,0
18587,0,0,0,0,0,0
18588,3,3,2,2,0,0
18589,0,0,0,0,0,0
18590,8,11,102,0,0,0
18591,0,0,0,0,0,0
18592,3,8,57,0,0,0
18593,0,0,0,0,0,0
18594,0,0,0,0,0,0
18595,3,8,57,0,0,0
18596,1,23,22,0,0,0
18597,0,0,0,0,0,0
18598,3,12,67,54,62,0
18599,1,9,14,0,0,0
18600,0,0,0,0,0,0
18601,1,9,66,0,0,0
18602,6,19,0,0,0,0
18603,10,25,24,85,262,0
18604,0,0,0,0,0,0
18605,4,28,181,0,0,0
18606,0,0,0,0,0,0
18607,4,38,144,222,0,0
18608,4,14,59,41,75,0
18609,0,0,0,0,0,0
18610,0,0,0,0,0,0
18611,3,12,67,132,0,0
18612,0,0,0,0,0,0
18613,8,11,10,0,0,0
18614,4,5,72,58,0,0
18615,0,0,0,0,0,0
18616,0,0,0,0,0,0
18617,0,0,0,0,0,0
18618,4,28,76,0,0,0
18619,1,1,0,0,0,0
18620,3,12,78,60,0,0
18621,0,0,0,0,0,0
18622,1,17,169,0,0,0
18623,1,1,0,0,0,0
18624,4,14,158,164,78,0
18625,14,82,178,147,249,47
18626,0,0,0,0,0,0
18627,3,3,2,2,0,0
18628,1,9,8,0,0,0
18629,5,22,255,0,0,0
18630,0,0,0,0,0,0
18631,0,0,0,0,0,0
18632,0,0,0,0,0,0
18633,0,0,0,0,0,0
18634,1,9,14,0,0,0
18635,1,9,14,0,0,0
18636,0,0,0,0,0,0
18637,0,0,0,0,0,0
18638,11,54,92,78,0,0
18639,4,14,13,83,0,0
18640,0,0,0,0,0,0
18641,0,0,0,0,0,0
18642,5,6,103,0,0,0
18643,9,31,54,42,0,0
18644,0,0,0,0,0,0
18645,0,0,0,0,0,0
18646,4,26,376,395,195,0
18647,2,2,1,9,15,0
18648,8,11,10,0,0,0
18649,0,0,0,0,0,0
18650,8,50,88,0,0,0
18651,0,0,0,0,0,0
18652,3,49,127,106,38,0
18653,0,0,0,0,0,0
18654,0,0,0,0,0,0
18655,0,0,0,0,0,0
18656,2,2,1,9,3,0
18657,3,3,2,5,39,0
18658,11,27,302,0,0,0
18659,0,0,0,0,0,0
18660,1,9,53,118,0,0
18661,0,0,0,0,0,0
18662,0,0,0,0,0,0
18663,0,0,0,0,0,0
18664,4,28,33,18,0,0
18665,0,0,0,0,0,0
18666,0,0,0,0,0,0
18667,3,3,2,2,0,0
18668,3,43,86,69,18,0
18669,0,0,0,0,0,0
18670,1,9,65,148,0,0
18671,8,11,43,0,0,0
18672,1,17,140,0,0,0
18673,0,0,0,0,0,0
18674,1,81,247,219,0,0
18675,12,30,291,352,263,0
18676,4,48,186,0,0,0
18677,0,0,0,0,0,0
18678,0,0,0,0,0,0
18679,2,2,20,0,0,0
18680,1,1,0,0,0,0
18681,0,0,0,0,0,0
18682,0,0,0,0,0,0
18683,8,11,102,0,0,0
18684,0,0,0,0,0,0
18685,3,3,2,2,0,0
18686,0,0,0,0,0,0
18687,3,3,2,5,180,0
18688,0,0,0,0,0,0
18689,2,2,47,91,0,0
18690,3,18,25,582,0,0
18691,3,3,2,2,0,0
18692,0,0,0,0,0,0
18693,8,24,23,0,0,0
18694,0,0,0,0,0,0
18695,4,5,72,126,0,0
18696,2,20,389,0,0,0
18697,0,0,0,0,0,0
18698,0,0,0,0,0,0
18699,4,14,13,11,0,0
18700,0,0,0,0,0,0
18701,0,0,0,0,0,0
18702,0,0,0,0,0,0
18703,4,14,158,458,202,0
18704,6,21,0,0,0,0
18705,0,0,0,0,0,0
18706,1,23,40,0,0,0
18707,1,9,55,37,0,0
18708,4,42,63,73,0,0
18709,1,1,0,0,0,0
18710,0,0,0,0,0,0
18711,0,0,0,0,0,0
18712,8,36,44,0,0,0
18713,1,17,140,0,0,0
18714,0,0,0,0,0,0
18715,6,83,0,0,0,0
18716,3,8,7,0,0,0
18717,0,0,0,0,0,0
18718,0,0,0,0,0,0
18719,0,0,0,0,0,0
18720,14,82,178,147,111,17
18721,3,3,2,2,0,0
18722,0,0,0,0,0,0
18723,0,0,0,0,0,0
18724,0,0,0,0,0,0
18725,0,0,0,0,0,0
18726,4,14,13,29,0,0
18727,0,0,0,0,0,0
18728,8,11,10,0,0,0
18729,6,76,0,0,0,0
18730,0,0,0,0,0,0
18731,1,9,73,0,0,0
18732,0,0,0,0,0,0
18733,5,45,173,0,0,0
18734,0,0,0,0,0,0
18735,3,16,297,385,0,0
18736,1,23,22,0,0,0
18737,0,0,0,0,0,0
18738,8,24,23,0,0,0
18739,4,38,144,122,0,0
18740,10,25,45,95,0,0
18741,4,14,69,583,264,0
18742,0,0,0,0,0,0
18743,3,3,2,5,1,0
18744,8,11,10,0,0,0
18745,0,0,0,0,0,0
18746,0,0,0,0,0,0
18747,4,14,13,112,0,0
18748,0,0,0,0,0,0
18749,0,0,0,0,0,0
18750,0,0,0,0,0,0
18751,0,0,0,0,0,0
18752,3,18,18,26,0,0
18753,0,0,0,0,0,0
18754,9,31,54,36,0,0
18755,0,0,0,0,0,0
18756,0,0,0,0,0,0
18757,13,35,56,39,0,0
18758,0,0,0,0,0,0
18759,0,0,0,0,0,0
18760,3,12,67,80,265,0
18761,4,26,152,127,0,0
18762,4,75,196,0,0,0
18763,1,9,66,0,0,0
18764,0,0,0,0,0,0
18765,0,0,0,0,0,0
18766,0,0,0,0,0,0
18767,5,45,173,0,0,0
18768,0,0,0,0,0,0
18769,1,9,8,0,0,0
18770,0,0,0,0,0,0
18771,1,9,66,0,0,0
18772,4,14,13,268,0,0
18773,0,0,0,0,0,0
18774,8,11,102,0,0,0
18775,1,9,65,584,0,0
18776,0,0,0,0,0,0
18777,6,21,0,0,0,0
18778,3,3,2,2,0,0
18779,3,12,67,84,43,0
18780,0,0,0,0,0,0
18781,3,16,297,273,0,0
18782,4,14,13,63,0,0
18783,0,0,0,0,0,0
18784,4,28,33,18,0,0
18785,0,0,0,0,0,0
18786,0,0,0,0,0,0
18787,0,0,0,0,0,0
18788,3,3,2,5,1,0
18789,3,3,2,2,0,0
18790,3,8,7,0,0,0
18791,9,31,54,50,0,0
18792,0,0,0,0,0,0
18793,1,9,14,0,0,0
18794,4,5,26,48,0,0
18795,0,0,0,0,0,0
18796,0,0,0,0,0,0
18797,0,0,0,0,0,0
18798,0,0,0,0,0,0
18799,3,16,297,273,0,0
18800,3,49,98,0,0,0
18801,0,0,0,0,0,0
18802,0,0,0,0,0,0
18803,0,0,0,0,0,0
18804,0,0,0,0,0,0
18805,1,9,185,153,56,0
18806,0,0,0,0,0,0
18807,8,15,15,0,0,0
18808,8,15,15,0,0,0
18809,0,0,0,0,0,0
18810,4,14,13,11,0,0
18811,4,42,63,73,0,0
18812,0,0,0,0,0,0
18813,1,9,53,118,0,0
18814,8,24,23,0,0,0
18815,0,0,0,0,0,0
18816,1,1,0,0,0,0
18817,3,12,67,408,0,0
18818,0,0,0,0,0,0
18819,0,0,0,0,0,0
18820,8,11,28,0,0,0
18821,0,0,0,0,0,0
18822,0,0,0,0,0,0
18823,7,10,0,0,0,0
18824,3,67,128,0,0,0
18825,0,0,0,0,0,0
18826,1,1,0,0,0,0
18827,0,0,0,0,0,0
18828,0,0,0,0,0,0
18829,0,0,0,0,0,0
18830,1,1,0,0,0,0
18831,0,0,0,0,0,0
18832,5,73,149,0,0,0
18833,9,31,84,66,0,0
18834,17,55,218,280,119,0
18835,4,48,186,0,0,0
18836,11,64,162,0,0,0
18837,0,0,0,0,0,0
18838,0,0,0,0,0,0
18839,8,24,23,0,0,0
18840,0,0,0,0,0,0
18841,0,0,0,0,0,0
18842,0,0,0,0,0,0
18843,1,29,484,0,0,0
18844,0,0,0,0,0,0
18845,11,110,343,0,0,0
18846,1,1,0,0,0,0
18847,0,0,0,0,0,0
18848,0,0,0,0,0,0
18849,2,2,9,32,0,0
18850,8,24,23,0,0,0
18851,0,0,0,0,0,0
18852,0,0,0,0,0,0
18853,8,84,187,0,0,0
18854,10,25,45,88,0,0
18855,0,0,0,0,0,0
18856,4,14,38,249,0,0
18857,1,1,0,0,0,0
18858,0,0,0,0,0,0
18859,3,3,2,2,0,0
18860,0,0,0,0,0,0
18861,2,2,432,467,0,0
18862,4,4,3,0,0,0
18863,0,0,0,0,0,0
18864,10,25,45,43,0,0
18865,3,16,319,0,0,0
18866,0,0,0,0,0,0
18867,9,31,54,36,0,0
18868,0,0,0,0,0,0
18869,0,0,0,0,0,0
18870,4,14,13,11,0,0
18871,6,21,0,0,0,0
18872,4,4,217,0,0,0
18873,0,0,0,0,0,0
18874,0,0,0,0,0,0
18875,0,0,0,0,0,0
18876,0,0,0,0,0,0
18877,0,0,0,0,0,0
18878,0,0,0,0,0,0
18879,3,3,2,5,1,0
18880,0,0,0,0,0,0
18881,0,0,0,0,0,0
18882,4,14,13,8,2,0
18883,0,0,0,0,0,0
18884,0,0,0,0,0,0
18885,0,0,0,0,0,0
18886,0,0,0,0,0,0
18887,1,9,49,31,0,0
18888,1,9,8,0,0,0
18889,4,14,13,387,0,0
18890,0,0,0,0,0,0
18891,1,9,53,86,0,0
18892,1,1,0,0,0,0
18893,4,14,13,11,0,0
18894,12,30,513,585,266,0
18895,3,3,2,2,0,0
18896,0,0,0,0,0,0
18897,1,17,143,0,0,0
18898,4,14,13,176,0,0
18899,0,0,0,0,0,0
18900,0,0,0,0,0,0
18901,8,24,23,0,0,0
18902,4,48,190,0,0,0
18903,1,9,49,31,0,0
18904,3,49,127,106,38,0
18905,1,23,22,0,0,0
18906,0,0,0,0,0,0
18907,3,3,2,2,0,0
18908,0,0,0,0,0,0
18909,0,0,0,0,0,0
18910,0,0,0,0,0,0
18911,3,18,18,26,0,0
18912,0,0,0,0,0,0
18913,8,24,46,0,0,0
18914,0,0,0,0,0,0
18915,0,0,0,0,0,0
18916,0,0,0,0,0,0
18917,9,31,54,457,0,0
18918,2,2,9,32,0,0
18919,1,9,14,0,0,0
18920,1,9,66,0,0,0
18921,0,0,0,0,0,0
18922,0,0,0,0,0,0
18923,11,27,124,445,0,0
18924,0,0,0,0,0,0
18925,4,42,63,73,0,0
18926,0,0,0,0,0,0
18927,0,0,0,0,0,0
18928,0,0,0,0,0,0
18929,3,3,2,2,0,0
18930,3,3,2,2,0,0
18931,0,0,0,0,0,0
18932,0,0,0,0,0,0
18933,1,9,66,0,0,0
18934,0,0,0,0,0,0
18935,0,0,0,0,0,0
18936,1,1,0,0,0,0
18937,3,3,2,2,0,0
18938,3,3,2,5,1,0
18939,3,3,2,5,39,0
18940,4,26,29,16,10,0
18941,0,0,0,0,0,0
18942,0,0,0,0,0,0
18943,0,0,0,0,0,0
18944,3,12,67,80,22,0
18945,0,0,0,0,0,0
18946,1,17,169,0,0,0
18947,0,0,0,0,0,0
18948,4,5,136,0,0,0
18949,8,34,284,0,0,0
18950,4,42,63,45,0,0
18951,0,0,0,0,0,0
18952,0,0,0,0,0,0
18953,1,17,17,0,0,0
18954,3,12,67,190,0,0
18955,2,20,19,137,0,0
18956,0,0,0,0,0,0
18957,0,0,0,0,0,0
18958,0,0,0,0,0,0
18959,0,0,0,0,0,0
18960,0,0,0,0,0,0
18961,0,0,0,0,0,0
18962,0,0,0,0,0,0
18963,3,3,2,2,0,0
18964,9,31,39,272,0,0
18965,0,0,0,0,0,0
18966,0,0,0,0,0,0
18967,0,0,0,0,0,0
18968,0,0,0,0,0,0
18969,0,0,0,0,0,0
18970,1,1,0,0,0,0
18971,5,73,149,0,0,0
18972,4,26,376,395,267,0
18973,4,14,158,403,177,0
18974,0,0,0,0,0,0
18975,1,1,0,0,0,0
18976,12,30,145,0,0,0
18977,8,15,15,0,0,0
18978,1,23,22,0,0,0
18979,3,3,2,5,31,0
18980,0,0,0,0,0,0
18981,0,0,0,0,0,0
18982,6,74,0,0,0,0
18983,3,3,2,2,0,0
18984,0,0,0,0,0,0
18985,1,1,0,0,0,0
18986,1,17,143,0,0,0
18987,1,9,8,0,0,0
18988,0,0,0,0,0,0
18989,0,0,0,0,0,0
18990,0,0,0,0,0,0
18991,1,9,8,0,0,0
18992,1,9,8,0,0,0
18993,11,27,31,409,0,0
18994,3,49,98,0,0,0
18995,1,1,0,0,0,0
18996,0,0,0,0,0,0
18997,0,0,0,0,0,0
18998,0,0,0,0,0,0
18999,3,3,2,2,0,0
19000,0,0,0,0,0,0
19001,16,51,0,0,0,0
19002,10,25,45,51,12,1
19003,10,105,275,261,106,0
19004,0,0,0,0,0,0
19005,0,0,0,0,0,0
19006,12,30,37,28,230,0
19007,4,14,13,25,0,0
19008,3,8,57,0,0,0
19009,0,0,0,0,0,0
19010,1,9,66,0,0,0
19011,0,0,0,0,0,0
19012,0,0,0,0,0,0
19013,0,0,0,0,0,0
19014,0,0,0,0,0,0
19015,1,1,0,0,0,0
19016,9,31,54,42,0,0
19017,9,31,54,50,0,0
19018,0,0,0,0,0,0
19019,0,0,0,0,0,0
19020,0,0,0,0,0,0
19021,4,5,119,0,0,0
19022,6,19,0,0,0,0
19023,0,0,0,0,0,0
19024,0,0,0,0,0,0
19025,0,0,0,0,0,0
19026,0,0,0,0,0,0
19027,0,0,0,0,0,0
19028,3,18,18,26,0,0
19029,2,2,9,32,0,0
19030,0,0,0,0,0,0
19031,0,0,0,0,0,0
19032,1,9,8,0,0,0
19033,1,9,8,0,0,0
19034,0,0,0,0,0,0
19035,0,0,0,0,0,0
19036,2,2,47,27,0,0
19037,3,60,240,586,0,0
19038,0,0,0,0,0,0
19039,0,0,0,0,0,0
19040,3,18,25,582,0,0
19041,0,0,0,0,0,0
19042,8,34,41,23,0,0
19043,3,3,2,2,0,0
19044,0,0,0,0,0,0
19045,0,0,0,0,0,0
19046,16,51,0,0,0,0
19047,0,0,0,0,0,0
19048,4,5,83,0,0,0
19049,0,0,0,0,0,0
19050,5,45,285,0,0,0
19051,3,3,2,2,0,0
19052,12,30,37,20,48,0
19053,1,1,0,0,0,0
19054,3,12,270,274,0,0
19055,0,0,0,0,0,0
19056,0,0,0,0,0,0
19057,8,37,0,0,0,0
19058,0,0,0,0,0,0
19059,0,0,0,0,0,0
19060,2,2,9,32,0,0
19061,8,11,10,0,0,0
19062,0,0,0,0,0,0
19063,0,0,0,0,0,0
19064,3,16,16,0,0,0
19065,0,0,0,0,0,0
19066,0,0,0,0,0,0
19067,10,105,275,261,106,0
19068,5,45,68,0,0,0
19069,0,0,0,0,0,0
19070,5,39,321,0,0,0
19071,15,46,156,0,0,0
19072,4,4,3,0,0,0
19073,3,3,2,2,0,0
19074,4,14,13,112,0,0
19075,8,11,102,0,0,0
19076,0,0,0,0,0,0
19077,4,47,110,0,0,0
19078,3,12,120,100,0,0
19079,0,0,0,0,0,0
19080,0,0,0,0,0,0
19081,0,0,0,0,0,0
19082,3,12,78,259,0,0
19083,4,14,13,79,0,0
19084,2,2,9,32,0,0
19085,4,42,63,197,0,0
19086,17,65,251,587,0,0
19087,0,0,0,0,0,0
19088,1,9,53,86,0,0
19089,3,60,240,452,0,0
19090,0,0,0,0,0,0
19091,2,2,47,27,0,0
19092,0,0,0,0,0,0
19093,0,0,0,0,0,0
19094,0,0,0,0,0,0
19095,0,0,0,0,0,0
19096,9,31,514,0,0,0
19097,0,0,0,0,0,0
19098,0,0,0,0,0,0
19099,1,17,143,0,0,0
19100,0,0,0,0,0,0
19101,4,47,404,0,0,0
19102,0,0,0,0,0,0
19103,0,0,0,0,0,0
19104,0,0,0,0,0,0
19105,0,0,0,0,0,0
19106,3,3,2,2,0,0
19107,4,42,63,73,0,0
19108,9,31,54,42,0,0
19109,0,0,0,0,0,0
19110,0,0,0,0,0,0
19111,4,28,33,123,0,0
19112,1,9,8,0,0,0
19113,0,0,0,0,0,0
19114,0,0,0,0,0,0
19115,0,0,0,0,0,0
19116,1,9,66,0,0,0
19117,0,0,0,0,0,0
19118,0,0,0,0,0,0
19119,0,0,0,0,0,0
19120,6,83,0,0,0,0
19121,0,0,0,0,0,0
19122,12,30,130,389,213,0
19123,0,0,0,0,0,0
19124,0,0,0,0,0,0
19125,0,0,0,0,0,0
19126,4,42,63,73,0,0
19127,12,30,37,28,104,0
19128,12,30,37,65,99,0
19129,1,9,49,31,0,0
19130,0,0,0,0,0,0
19131,4,14,59,41,35,0
19132,13,35,243,230,0,0
19133,3,3,2,2,0,0
19134,9,13,161,0,0,0
19135,11,27,515,0,0,0
19136,5,73,149,0,0,0
19137,4,5,72,126,0,0
19138,12,30,37,28,95,0
19139,0,0,0,0,0,0
19140,11,27,31,588,0,0
19141,0,0,0,0,0,0
19142,0,0,0,0,0,0
19143,9,31,54,97,0,0
19144,5,39,62,0,0,0
19145,0,0,0,0,0,0
19146,0,0,0,0,0,0
19147,0,0,0,0,0,0
19148,4,14,13,11,0,0
19149,4,42,63,73,0,0
19150,0,0,0,0,0,0
19151,0,0,0,0,0,0
19152,8,63,123,0,0,0
19153,17,65,516,0,0,0
19154,0,0,0,0,0,0
19155,0,0,0,0,0,0
19156,11,64,114,0,0,0
19157,0,0,0,0,0,0
19158,0,0,0,0,0,0
19159,8,24,23,0,0,0
19160,2,2,1,9,3,0
19161,8,37,0,0,0,0
19162,0,0,0,0,0,0
19163,0,0,0,0,0,0
19164,3,8,77,0,0,0
19165,5,40,182,0,0,0
19166,3,12,67,84,51,0
19167,0,0,0,0,0,0
19168,0,0,0,0,0,0
19169,0,0,0,0,0,0
19170,1,29,517,0,0,0
19171,0,0,0,0,0,0
19172,3,3,2,2,0,0
19173,9,31,80,64,0,0
19174,0,0,0,0,0,0
19175,0,0,0,0,0,0
19176,0,0,0,0,0,0
19177,0,0,0,0,0,0
19178,0,0,0,0,0,0
19179,0,0,0,0,0,0
19180,11,102,266,0,0,0
19181,9,31,54,50,0,0
19182,4,4,147,0,0,0
19183,1,1,0,0,0,0
19184,0,0,0,0,0,0
19185,0,0,0,0,0,0
19186,0,0,0,0,0,0
19187,13,61,109,0,0,0
19188,7,10,0,0,0,0
19189,0,0,0,0,0,0
19190,4,14,335,393,0,0
19191,3,18,18,26,0,0
19192,0,0,0,0,0,0
19193,8,11,10,0,0,0
19194,0,0,0,0,0,0
19195,0,0,0,0,0,0
19196,4,5,72,126,0,0
19197,0,0,0,0,0,0
19198,1,1,0,0,0,0
19199,0,0,0,0,0,0
19200,10,25,45,181,0,0
19201,0,0,0,0,0,0
19202,1,1,0,0,0,0
19203,4,4,3,0,0,0
19204,5,39,51,0,0,0
19205,0,0,0,0,0,0
19206,3,3,2,2,0,0
19207,6,21,0,0,0,0
19208,4,26,289,267,0,0
19209,0,0,0,0,0,0
19210,0,0,0,0,0,0
19211,0,0,0,0,0,0
19212,0,0,0,0,0,0
19213,1,1,0,0,0,0
19214,1,1,0,0,0,0
19215,5,53,104,0,0,0
19216,0,0,0,0,0,0
19217,3,12,270,274,0,0
19218,4,28,76,0,0,0
19219,0,0,0,0,0,0
19220,3,8,7,0,0,0
19221,3,78,0,0,0,0
19222,0,0,0,0,0,0
19223,0,0,0,0,0,0
19224,1,17,17,0,0,0
19225,3,3,2,2,0,0
19226,0,0,0,0,0,0
19227,4,5,324,308,0,0
19228,4,48,85,490,0,0
19229,0,0,0,0,0,0
19230,0,0,0,0,0,0
19231,0,0,0,0,0,0
19232,9,31,84,66,0,0
19233,0,0,0,0,0,0
19234,5,39,51,0,0,0
19235,0,0,0,0,0,0
19236,0,0,0,0,0,0
19237,8,24,23,0,0,0
19238,0,0,0,0,0,0
19239,0,0,0,0,0,0
19240,0,0,0,0,0,0
19241,0,0,0,0,0,0
19242,0,0,0,0,0,0
19243,4,14,335,340,0,0
19244,2,2,70,57,0,0
19245,8,63,249,0,0,0
19246,2,2,1,9,3,0
19247,0,0,0,0,0,0
19248,1,29,221,191,0,0
19249,0,0,0,0,0,0
19250,0,0,0,0,0,0
19251,5,39,51,0,0,0
19252,0,0,0,0,0,0
19253,3,3,2,5,39,0
19254,3,18,18,26,0,0
19255,0,0,0,0,0,0
19256,0,0,0,0,0,0
19257,0,0,0,0,0,0
19258,0,0,0,0,0,0
19259,0,0,0,0,0,0
19260,10,25,45,460,0,0
19261,0,0,0,0,0,0
19262,1,9,66,0,0,0
19263,5,59,107,0,0,0
19264,10,25,45,24,0,0
19265,0,0,0,0,0,0
19266,1,1,0,0,0,0
19267,8,15,15,0,0,0
19268,0,0,0,0,0,0
19269,1,9,66,0,0,0
19270,0,0,0,0,0,0
19271,12,30,291,572,259,0
19272,8,36,379,397,0,0
19273,1,9,188,154,0,0
19274,2,2,287,303,0,0
19275,0,0,0,0,0,0
19276,0,0,0,0,0,0
19277,4,14,13,63,0,0
19278,6,74,0,0,0,0
19279,4,48,85,68,0,0
19280,0,0,0,0,0,0
19281,0,0,0,0,0,0
19282,0,0,0,0,0,0
19283,0,0,0,0,0,0
19284,3,16,16,0,0,0
19285,0,0,0,0,0,0
19286,0,0,0,0,0,0
19287,2,2,1,15,17,0
19288,4,14,335,335,0,0
19289,1,17,169,0,0,0
19290,3,8,77,0,0,0
19291,1,9,14,0,0,0
19292,0,0,0,0,0,0
19293,0,0,0,0,0,0
19294,3,12,67,54,14,0
19295,0,0,0,0,0,0
19296,0,0,0,0,0,0
19297,0,0,0,0,0,0
19298,6,21,0,0,0,0
19299,0,0,0,0,0,0
19300,0,0,0,0,0,0
19301,0,0,0,0,0,0
19302,2,2,47,91,0,0
19303,0,0,0,0,0,0
19304,12,30,37,65,33,36
19305,0,0,0,0,0,0
19306,4,14,13,29,0,0
19307,5,45,173,0,0,0
19308,13,61,109,0,0,0
19309,6,21,0,0,0,0
19310,1,23,40,0,0,0
19311,2,2,9,32,0,0
19312,1,9,73,0,0,0
19313,0,0,0,0,0,0
19314,5,53,104,0,0,0
19315,1,9,49,31,0,0
19316,8,11,43,0,0,0
19317,2,2,1,98,0,0
19318,8,63,123,0,0,0
19319,0,0,0,0,0,0
19320,2,2,1,9,15,0
19321,0,0,0,0,0,0
19322,8,68,473,0,0,0
19323,0,0,0,0,0,0
19324,0,0,0,0,0,0
19325,0,0,0,0,0,0
19326,4,28,33,224,0,0
19327,3,3,2,2,0,0
19328,0,0,0,0,0,0
19329,1,9,65,113,0,0
19330,1,9,73,0,0,0
19331,2,2,47,74,122,0
19332,4,38,58,40,0,0
19333,0,0,0,0,0,0
19334,12,30,37,65,68,0
19335,4,38,311,288,123,0
19336,0,0,0,0,0,0
19337,0,0,0,0,0,0
19338,6,76,0,0,0,0
19339,3,3,2,5,1,0
19340,0,0,0,0,0,0
19341,1,9,14,0,0,0
19342,6,21,0,0,0,0
19343,0,0,0,0,0,0
19344,0,0,0,0,0,0
19345,0,0,0,0,0,0
19346,4,5,26,14,0,0
19347,0,0,0,0,0,0
19348,0,0,0,0,0,0
19349,0,0,0,0,0,0
19350,1,9,49,31,0,0
19351,0,0,0,0,0,0
19352,0,0,0,0,0,0
19353,3,3,2,5,31,0
19354,4,14,13,176,0,0
19355,0,0,0,0,0,0
19356,0,0,0,0,0,0
19357,0,0,0,0,0,0
19358,8,37,0,0,0,0
19359,0,0,0,0,0,0
19360,1,9,66,0,0,0
19361,1,9,14,0,0,0
19362,2,2,1,144,52,5
19363,0,0,0,0,0,0
19364,10,25,45,72,0,0
19365,0,0,0,0,0,0
19366,5,39,51,0,0,0
19367,0,0,0,0,0,0
19368,3,12,67,80,29,0
19369,0,0,0,0,0,0
19370,0,0,0,0,0,0
19371,0,0,0,0,0,0
19372,0,0,0,0,0,0
19373,4,14,158,458,202,0
19374,8,34,227,0,0,0
19375,0,0,0,0,0,0
19376,0,0,0,0,0,0
19377,0,0,0,0,0,0
19378,0,0,0,0,0,0
19379,2,2,1,15,17,0
19380,1,9,66,0,0,0
19381,11,64,171,0,0,0
19382,8,24,46,0,0,0
19383,0,0,0,0,0,0
19384,4,14,158,458,268,0
19385,0,0,0,0,0,0
19386,0,0,0,0,0,0
19387,0,0,0,0,0,0
19388,2,2,70,221,84,0
19389,0,0,0,0,0,0
19390,0,0,0,0,0,0
19391,0,0,0,0,0,0
19392,0,0,0,0,0,0
19393,1,9,53,86,0,0
19394,1,9,157,0,0,0
19395,1,1,0,0,0,0
19396,5,6,5,0,0,0
19397,0,0,0,0,0,0
19398,3,16,16,0,0,0
19399,0,0,0,0,0,0
19400,2,2,1,75,46,4
19401,0,0,0,0,0,0
19402,0,0,0,0,0,0
19403,1,1,0,0,0,0
19404,3,16,16,0,0,0
19405,0,0,0,0,0,0
19406,0,0,0,0,0,0
19407,0,0,0,0,0,0
19408,1,9,8,0,0,0
19409,0,0,0,0,0,0
19410,19,99,518,0,0,0
19411,0,0,0,0,0,0
19412,1,9,8,0,0,0
19413,1,1,0,0,0,0
19414,0,0,0,0,0,0
19415,2,2,20,0,0,0
19416,0,0,0,0,0,0
19417,1,23,22,0,0,0
19418,0,0,0,0,0,0
19419,5,22,506,0,0,0
